nivel,episod,recompensa,pasi,succes,epsilon
1,2564,304.04999999999956,149,1,0.07689742751981384
1,2565,58.450000000000145,81,0,0.07682053009229402
1,2566,303.8999999999995,152,1,0.07674370956220172
1,2567,303.8999999999995,152,1,0.07666696585263952
1,2568,304.04999999999956,149,1,0.07659029888678688
1,2569,303.7499999999995,155,1,0.07651370858790009
1,2570,58.40000000000015,82,0,0.07643719487931219
1,2571,58.450000000000145,81,0,0.07636075768443289
1,2572,303.79999999999956,154,1,0.07628439692674846
1,2573,58.450000000000145,81,0,0.07620811252982171
1,2574,303.99999999999955,150,1,0.07613190441729188
1,2575,119.49999999999987,120,0,0.07605577251287458
1,2576,305.54999999999956,149,1,0.0759797167403617
1,2577,303.6499999999995,157,1,0.07590373702362134
1,2578,58.40000000000015,82,0,0.07582783328659772
1,2579,304.04999999999956,149,1,0.07575200545331112
1,2580,303.4499999999995,161,1,0.0756762534478578
1,2581,305.3999999999995,152,1,0.07560057719440995
1,2582,303.84999999999957,153,1,0.07552497661721554
1,2583,303.79999999999956,154,1,0.07544945164059833
1,2584,40.40000000000015,82,0,0.07537400218895772
1,2585,305.54999999999956,149,1,0.07529862818676876
1,2586,303.9499999999996,151,1,0.07522332955858199
1,2587,58.450000000000145,81,0,0.0751481062290234
1,2588,301.9999999999994,190,1,0.07507295812279438
1,2589,304.04999999999956,149,1,0.07499788516467158
1,2590,305.3499999999995,153,1,0.07492288727950691
1,2591,58.450000000000145,81,0,0.0748479643922274
1,2592,303.6999999999995,156,1,0.07477311642783518
1,2593,303.74999999999955,155,1,0.07469834331140734
1,2594,304.04999999999956,149,1,0.07462364496809594
1,2595,303.99999999999955,150,1,0.07454902132312784
1,2596,58.35000000000015,83,0,0.0744744723018047
1,2597,53.80000000000014,84,0,0.0743999978295029
1,2598,303.8999999999995,152,1,0.0743255978316734
1,2599,303.94999999999953,151,1,0.07425127223384173
1,2600,52.30000000000014,84,0,0.07417702096160789
1,2601,303.8999999999995,152,1,0.07410284394064628
1,2602,303.5499999999995,159,1,0.07402874109670564
1,2603,303.8999999999995,152,1,0.07395471235560894
1,2604,52.40000000000015,82,0,0.07388075764325333
1,2605,303.8999999999996,152,1,0.07380687688561008
1,2606,303.99999999999955,150,1,0.07373307000872446
1,2607,303.8999999999995,152,1,0.07365933693871574
1,2608,58.40000000000015,82,0,0.07358567760177702
1,2609,303.94999999999953,151,1,0.07351209192417524
1,2610,303.94999999999953,151,1,0.07343857983225106
1,2611,303.9499999999996,151,1,0.07336514125241882
1,2612,303.8999999999995,152,1,0.0732917761111664
1,2613,302.09999999999945,188,1,0.07321848433505523
1,2614,303.94999999999953,151,1,0.07314526585072018
1,2615,55.40000000000015,82,0,0.07307212058486945
1,2616,55.450000000000145,81,0,0.07299904846428458
1,2617,303.99999999999955,150,1,0.0729260494158203
1,2618,305.49999999999955,150,1,0.07285312336640448
1,2619,303.74999999999955,155,1,0.07278027024303808
1,2620,303.94999999999953,151,1,0.07270748997279504
1,2621,303.94999999999953,151,1,0.07263478248282225
1,2622,58.450000000000145,81,0,0.07256214770033943
1,2623,303.7999999999995,154,1,0.0724895855526391
1,2624,303.99999999999955,150,1,0.07241709596708645
1,2625,305.44999999999953,151,1,0.07234467887111937
1,2626,56.90000000000015,82,0,0.07227233419224825
1,2627,303.8999999999995,152,1,0.07220006185805601
1,2628,303.6999999999995,156,1,0.07212786179619796
1,2629,303.6999999999995,156,1,0.07205573393440176
1,2630,303.6999999999995,156,1,0.07198367820046736
1,2631,303.99999999999955,150,1,0.0719116945222669
1,2632,56.90000000000015,82,0,0.07183978282774463
1,2633,41.75000000000014,85,0,0.07176794304491688
1,2634,303.7999999999995,154,1,0.07169617510187196
1,2635,55.40000000000015,82,0,0.07162447892677008
1,2636,303.8499999999995,153,1,0.07155285444784332
1,2637,305.44999999999953,151,1,0.07148130159339547
