nivel,episod,recompensa,pasi,succes,epsilon
3,1,61.0000000000005,420,0,0.999
3,2,11.15000000000014,277,0,0.998001
3,3,5.250000000000448,275,0,0.997002999
3,4,11.400000000000183,122,0,0.996005996001
3,5,8.200000000000102,156,0,0.995009990004999
3,6,0.1500000000001478,167,0,0.994014980014994
3,7,4.000000000000114,360,0,0.993020965034979
3,8,-2.149999999999956,213,0,0.9920279440699441
3,9,12.150000000000084,197,0,0.9910359161258742
3,10,13.550000000000132,199,0,0.9900448802097482
3,11,0.6000000000001506,158,0,0.9890548353295385
3,12,7.300000000000047,234,0,0.988065780494209
3,13,16.7000000000003,196,0,0.9870777147137147
3,14,5.850000000000442,233,0,0.986090636999001
3,15,11.900000000000169,202,0,0.9851045463620021
3,16,10.95000000000028,281,0,0.98411944181564
3,17,18.450000000000173,161,0,0.9831353223738244
3,18,11.450000000000216,271,0,0.9821521870514506
3,19,-2.399999999999878,218,0,0.9811700348643991
3,20,5.250000000000163,275,0,0.9801888648295347
3,21,6.950000000000266,211,0,0.9792086759647052
3,22,12.250000000000142,165,0,0.9782294672887405
3,23,56.7500000000006,385,0,0.9772512378214517
3,24,1.0500000000001393,149,0,0.9762739865836303
3,25,10.05000000000016,239,0,0.9752977125970467
3,26,3.8000000000002885,214,0,0.9743224148844496
3,27,13.550000000000345,199,0,0.9733480924695651
3,28,1.0500000000000327,149,0,0.9723747443770956
3,29,5.100000000000101,158,0,0.9714023696327185
3,30,14.300000000000153,124,0,0.9704309672630859
3,31,8.400000000000205,242,0,0.9694605362958227
3,32,-4.349999999999966,377,0,0.9684910757595269
3,33,49.95000000000066,431,0,0.9675225846837673
3,34,8.900000000000269,202,0,0.9665550620990835
3,35,1.5000000000000568,140,0,0.9655885070369844
3,36,-4.899999999999906,268,0,0.9646229185299474
3,37,9.15000000000029,197,0,0.9636582956114175
3,38,15.20000000000016,196,0,0.9626946373158061
3,39,4.250000000000128,235,0,0.9617319426784903
3,40,2.6500000000005457,267,0,0.9607702107358118
3,41,15.750000000000114,215,0,0.959809440525076
3,42,9.050000000000175,169,0,0.9588496310845509
3,43,8.850000000000236,203,0,0.9578907814534664
3,44,14.600000000000236,208,0,0.9569328906720129
3,45,69.05000000000057,319,0,0.9559759577813409
3,46,10.000000000000135,120,0,0.9550199818235596
3,47,11.400000000000077,122,0,0.9540649618417361
3,48,13.000000000000085,240,0,0.9531108968798944
3,49,9.70000000000018,156,0,0.9521577859830145
3,50,1.4500000000001592,141,0,0.9512056281970315
3,51,4.650000000000119,197,0,0.9502544225688344
3,52,15.050000000000168,199,0,0.9493041681462656
3,53,5.250000000000277,155,0,0.9483548639781193
3,54,5.150000000000112,247,0,0.9474065091141411
3,55,1.2500000000001634,235,0,0.946459102605027
3,56,1.950000000000017,221,0,0.9455126435024219
3,57,6.000000000000128,200,0,0.9445671308589195
3,58,4.650000000000112,197,0,0.9436225637280606
3,59,6.150000000000105,167,0,0.9426789411643326
3,60,12.400000000000205,192,0,0.9417362622231683
3,61,1.0500000000000682,149,0,0.9407945259609451
3,62,8.550000000000061,239,0,0.9398537314349842
3,63,10.900000000000084,162,0,0.9389138777035492
3,64,66.10000000000059,348,0,0.9379749638258457
3,65,107.54999999999883,569,0,0.9370369888620198
3,66,4.850000000000037,163,0,0.9360999518731578
3,67,15.05000000000031,199,0,0.9351638519212846
3,68,7.700000000000173,316,0,0.9342286880693633
3,69,11.250000000000199,125,0,0.933294459381294
3,70,16.600000000000207,198,0,0.9323611649219127
3,71,11.100000000000122,158,0,0.9314288037569908
3,72,7.300000000000011,234,0,0.9304973749532338
3,73,13.150000000000283,237,0,0.9295668775782806
3,74,15.70000000000016,126,0,0.9286373107007023
3,75,11.600000000000307,238,0,0.9277086733900016
3,76,16.700000000000287,196,0,0.9267809647166116
3,77,13.350000000000293,203,0,0.925854183751895
3,78,6.450000000000081,161,0,0.9249283295681431
3,79,54.85000000000089,423,0,0.9240034012385749
3,80,6.950000000000131,121,0,0.9230793978373364
3,81,9.40000000000007,162,0,0.9221563184394991
3,82,-0.8499999999999304,187,0,0.9212341621210596
3,83,4.800000000000104,164,0,0.9203129279589385
3,84,7.400000000000084,202,0,0.9193926150309796
3,85,10.500000000000199,200,0,0.9184732224159486
3,86,4.700000000000138,196,0,0.9175547491935327
3,87,14.40000000000039,242,0,0.9166371944443392
3,88,1.3500000000000583,143,0,0.9157205572498949
3,89,15.250000000000227,195,0,0.914804836692645
3,90,2.1999999999999744,306,0,0.9138900318559524
3,91,4.70000000000006,166,0,0.9129761418240965
3,92,15.15000000000019,167,0,0.9120631656822724
3,93,15.55000000000014,159,0,0.9111511025165902
3,94,2.850000000000094,113,0,0.9102399514140735
3,95,7.000000000000156,120,0,0.9093297114626595
3,96,4.750000000000405,315,0,0.9084203817511969
3,97,-1.1999999999997826,194,0,0.9075119613694457
3,98,7.350000000000172,233,0,0.9066044494080763
3,99,20.500000000000128,120,0,0.9056978449586682
3,100,15.450000000000145,161,0,0.9047921471137096
3,101,4.850000000000136,163,0,0.9038873549665959
3,102,6.600000000000101,158,0,0.9029834676116293
3,103,11.800000000000097,84,0,0.9020804841440176
3,104,1.9000000000000838,132,0,0.9011784036598737
3,105,57.800000000000594,304,0,0.9002772252562138
3,106,1.150000000000098,147,0,0.8993769480309576
3,107,6.850000000000151,123,0,0.8984775710829266
3,108,5.650000000000347,267,0,0.8975790935118436
3,109,5.750000000000242,235,0,0.8966815144183318
3,110,2.850000000000179,203,0,0.8957848329039134
3,111,14.800000000000097,204,0,0.8948890480710096
3,112,66.85000000000028,273,0,0.8939941590229386
3,113,17.200000000000216,156,0,0.8931001648639156
3,114,12.000000000000256,290,0,0.8922070646990518
3,115,8.100000000000108,128,0,0.8913148576343527
3,116,10.900000000000219,162,0,0.8904235427767183
3,117,59.25000000000058,275,0,0.8895331192339416
3,118,13.80000000000021,164,0,0.8886435861147077
3,119,13.050000000000153,119,0,0.887754942528593
3,120,1.6500000000001123,137,0,0.8868671875860644
3,121,17.100000000000122,158,0,0.8859803203984784
3,122,5.850000000000158,203,0,0.88509434007808
3,123,18.650000000000148,157,0,0.8842092457380019
3,124,5.900000000000247,202,0,0.8833250364922639
3,125,67.80000000000062,344,0,0.8824417114557717
3,126,6.65000000000024,157,0,0.8815592697443159
3,127,8.350000000000165,243,0,0.8806777104745716
3,128,12.850000000000378,243,0,0.8797970327640969
3,129,0.45000000000012363,161,0,0.8789172357313328
3,130,10.05000000000014,119,0,0.8780383184956015
3,131,1.7500000000001137,135,0,0.8771602801771059
3,132,18.15000000000019,167,0,0.8762831198969288
3,133,13.550000000000153,199,0,0.8754068367770318
3,134,7.050000000000132,119,0,0.8745314299402548
3,135,8.95000000000011,201,0,0.8736568985103146
3,136,10.400000000000183,172,0,0.8727832416118043
3,137,12.55000000000014,129,0,0.8719104583701925
3,138,13.700000000000145,196,0,0.8710385479118223
3,139,11.300000000000146,124,0,0.8701675093639105
3,140,17.350000000000193,123,0,0.8692973418545467
3,141,6.35000000000008,163,0,0.8684280445126921
3,142,1.1000000000000725,148,0,0.8675596164681794
3,143,16.200000000000074,176,0,0.8666920568517111
3,144,4.800000000000182,194,0,0.8658253647948594
3,145,13.200000000000195,236,0,0.8649595394300645
3,146,4.000000000000178,240,0,0.8640945798906344
3,147,9.700000000000237,156,0,0.8632304853107438
3,148,0.25000000000008527,165,0,0.862367254825433
3,149,18.65000000000029,157,0,0.8615048875706075
3,150,19.10000000000018,118,0,0.8606433826830369
3,151,7.050000000000097,119,0,0.8597827393003539
3,152,2.850000000000122,113,0,0.8589229565610536
3,153,15.05000000000011,169,0,0.8580640336044925
3,154,71.35000000000038,273,0,0.857205969570888
3,155,106.79999999999966,464,0,0.8563487636013172
3,156,299.4499999999988,421,1,0.8554924148377159
3,157,18.5000000000002,160,0,0.8546369224228781
3,158,14.45000000000013,121,0,0.8537822855004553
3,159,2.1500000000000625,127,0,0.8529285032149548
3,160,9.25000000000017,165,0,0.8520755747117399
3,161,12.900000000000063,122,0,0.8512234991370281
3,162,12.65000000000014,127,0,0.8503722756378911
3,163,4.90000000000007,162,0,0.8495219033622532
3,164,14.700000000000216,206,0,0.8486723814588909
3,165,12.45000000000011,131,0,0.847823709077432
3,166,12.400000000000077,132,0,0.8469758853683546
3,167,9.55000000000009,159,0,0.8461289094829862
3,168,15.500000000000199,160,0,0.8452827805735033
3,169,7.800000000000203,194,0,0.8444374977929298
3,170,13.75000000000017,165,0,0.8435930602951368
3,171,66.5500000000006,279,0,0.8427494672348417
3,172,6.6500000000001975,157,0,0.8419067177676068
3,173,69.95000000000059,271,0,0.8410648110498392
3,174,13.85000000000015,163,0,0.8402237462387894
3,175,69.85000000000053,273,0,0.8393835224925505
3,176,75.00000000000038,200,0,0.838544138970058
3,177,69.0500000000004,199,0,0.8377055948310879
3,178,2.550000000000061,119,0,0.8368678892362568
3,179,3.1500000000000696,107,0,0.8360310213470206
3,180,2.600000000000101,118,0,0.8351949903256736
3,181,63.65000000000062,277,0,0.8343597953353479
3,182,2.4000000000001336,122,0,0.8335254355400126
3,183,298.99999999999864,430,1,0.8326919101044725
3,184,2.350000000000094,123,0,0.831859218194368
3,185,61.7500000000006,285,0,0.8310273589761736
3,186,17.250000000000185,125,0,0.8301963316171974
3,187,2.4500000000001307,121,0,0.8293661352855802
3,188,7.000000000000135,120,0,0.8285367691502946
3,189,68.9500000000005,231,0,0.8277082323811443
3,190,10.850000000000101,133,0,0.8268805241487632
3,191,18.900000000000162,122,0,0.8260536436246144
3,192,14.000000000000128,160,0,0.8252275899809898
3,193,12.90000000000019,122,0,0.8244023623910088
3,194,3.1000000000000654,108,0,0.8235779600286178
3,195,10.80000000000021,164,0,0.8227543820685892
3,196,71.35000000000052,243,0,0.8219316276865206
3,197,13.950000000000202,161,0,0.8211096960588341
3,198,299.89999999999907,502,1,0.8202885863627752
3,199,14.500000000000199,120,0,0.8194682977764125
